date,AAL,DAL,UAL,LUV,ALK
2021-06-18,1.149098911566412,1.265617875575427,1.4352955037016049,1.1465927249075305,1.265911294902041
2021-06-21,1.1369916058164173,1.255259339557348,1.4154714018655552,1.1394244028800886,1.262989610700315
2021-06-22,1.1492408901306348,1.2558341016562815,1.4163045626059358,1.1395157686868729,1.2605021458214734
2021-06-23,1.157981498950197,1.2552701992534328,1.4189222898716685,1.1397553278347146,1.260725589890082
2021-06-24,1.1117381200069405,1.1992754179904883,1.3596329539087237,1.0864269564324258,1.2180895164389423
2021-06-25,1.1119834540563478,1.1934471489385103,1.3448686315492726,1.0818761933429422,1.2101859107948685
2021-06-28,1.0724125348533404,1.179955332903297,1.3214948536770728,1.0749254654172795,1.2033183930720144
2021-06-29,1.0383885190805335,1.1535644318906932,1.2909477961398406,1.028230525800287,1.1704401715070765
2021-06-30,1.0550940136307854,1.1710222860325075,1.309009511844768,1.0475998846155274,1.1873382459903115
2021-07-01,1.06353395928135,1.1791796269653279,1.313944097253696,1.0537945906948605,1.1955581228832897
2021-07-02,1.066268071754519,1.1771665943340537,1.312447133231873,1.0498413016556438,1.1868218631574128
2021-07-06,1.0653119365204888,1.1752886949276247,1.3090349810103472,1.0604111242018617,1.192029770664906
2021-07-07,1.0299385096899558,1.1527847004333653,1.2733142643593016,1.0437591625682103,1.1811386724577886
2021-07-08,1.0267608020508117,1.1564201958765155,1.2776621256077216,1.0454205529394793,1.1775777235459985
2021-07-09,1.0125412114646357,1.1452685609909627,1.2627919343156704,1.0428422257410237,1.1694892353607773
2021-07-12,0.9893792781831711,1.1271558513194102,1.2336746837220829,1.026337192778401,1.1596283791843478
2021-07-13,0.9889342819394887,1.133805374527177,1.2339039986426896,1.0272959456892452,1.1597800071461024
2021-07-14,0.9993908254522008,1.1558050939842064,1.2429456106471546,1.0248242807500598,1.1588633426488681
2021-07-15,0.9461496024842715,1.1211135244657173,1.1957871077527216,1.001513158091608,1.1314036589948933
2021-07-16,0.9421815242773296,1.121511127276126,1.1967660793367065,1.005067165036254,1.1373659734528732
2021-07-19,0.9664892015098558,1.1377582027520832,1.2256237536945056,1.0155043839471725,1.1500653138620704
2021-07-20,1.0210283174364885,1.1723369681364832,1.2714254194817318,1.0552246381867068,1.1818266236568309
2021-07-21,1.0306634641074677,1.176196918433127,1.2791503383759244,1.0618723283801432,1.1901303795974665
2021-07-22,1.0335175509433028,1.178402124546947,1.288893833640168,1.0636882471097258,1.191213384131056
2021-07-23,1.0571501590618286,1.186907143255299,1.3180202448962193,1.0524203025045102,1.2019485585712908
2021-07-26,1.0494884591222584,1.1800364555961784,1.3190571584544857,1.043351343319551,1.1907591734085277
2021-07-27,1.0586708527301252,1.1905614096905115,1.3283615905632464,1.0488949588372694,1.204589838495635
2021-07-28,1.0714923984249356,1.1983106220868047,1.3414983202386679,1.0583972666040602,1.2151411522350193
2021-07-29,1.0910428417255185,1.2092756390693193,1.3607086256608187,1.0718142465321452,1.223959328958071
2021-07-30,1.0966902663127849,1.2109413050413933,1.3645306062943636,1.071061440748594,1.2265780627990848
2021-08-02,1.10367146916794,1.2150991799415147,1.3730374496569147,1.0766854101434518,1.2348922695192388
2021-08-03,1.1019867515133412,1.214313604117559,1.3711489199242437,1.0757824127897506,1.2398762078521002
2021-08-04,1.1043823558187333,1.2212085106237753,1.3760084173453946,1.0854418859061103,1.2475719201789641
2021-08-05,1.1002096888243125,1.2239878646863107,1.375865142652107,1.0832087676899869,1.2475942201314305
2021-08-06,1.0928803652042522,1.2205259696438515,1.3733658254662737,1.082945609676545,1.245313276072369
2021-08-09,1.09485500565729,1.222879294794791,1.3754664073934677,1.0848997061249526,1.2469720479190978
2021-08-10,1.0891864072552078,1.2167991507266487,1.3682545093976042,1.081081023899768,1.2415156657539184
2021-08-11,1.0849424591680064,1.2265153333962928,1.3654727657282446,1.0891039681941737,1.2435192473359298
2021-08-12,1.0990017735122362,1.2456393456863766,1.3814157559562066,1.0972562593936817,1.2602248066903867
2021-08-13,1.0958105371217548,1.2435637322501882,1.3790146073826735,1.0949625241499732,1.2575134720832335
2021-08-16,1.095503073997472,1.2439118784559742,1.379212417714482,1.094775383743235,1.256906055716554
2021-08-17,1.1060290008704992,1.2545890911006565,1.3885585287936442,1.1053356745235186,1.2711460375833177
2021-08-18,1.105796703455747,1.2497427551454396,1.3839165095958792,1.1018121666376535,1.2675193157075617
2021-08-19,1.107797109808271,1.2509220765329678,1.3881098138541168,1.103215913818196,1.2660318579385106
2021-08-20,1.1026581643507982,1.2498630569822569,1.3868088032874706,1.099607299753281,1.265461794438129
2021-08-23,1.1138289198837188,1.2577312027533454,1.3980794398656382,1.1057630279520407,1.2680632130833376
2021-08-24,1.076461697371382,1.2257086738412042,1.3639324337727046,1.0850700867502705,1.2500783386627525
2021-08-25,1.0798974809152657,1.2258050124857462,1.3679806339516625,1.085331992757456,1.250335954040719
2021-08-26,1.0978227080107021,1.2347719452002353,1.3862111378239763,1.1015298295604938,1.267241714045403
2021-08-27,1.0979797002600225,1.2360482099715657,1.3843827098074235,1.1006655732136519,1.2671929778809792
2021-08-30,1.0881254182972229,1.222130267582271,1.3724643324011687,1.0891481960777887,1.2504039891586884
2021-08-31,1.0774928683750413,1.213594513576751,1.3639979182236075,1.0814775411023876,1.240354398142091
2021-09-01,1.080704781133273,1.2197476864837375,1.368976322549167,1.0822065150530713,1.243125280804381
2021-09-02,1.085004703249842,1.2226799420201564,1.3668631567849594,1.0711666426273676,1.2342946806340085
2021-09-03,1.16696398192253,1.3012602007906537,1.4737755904422751,1.1172174372253536,1.3049497090723345
2021-09-07,1.1769004498311983,1.3126217272537384,1.486355698908054,1.1298143968880998,1.313486233216373
2021-09-08,1.2278903709089832,1.4030930080464274,1.5135138712296476,1.2176190980360415,1.3953812133384742
2021-09-09,1.2752256054736981,1.4400002536805019,1.5654161657370436,1.2624237704206622,1.4323735311369055
2021-09-10,1.3185292819420615,1.480450257880867,1.6209230158112697,1.2853282764774827,1.4740701511937369
2021-09-13,1.3193606082057063,1.4815583553668945,1.6210568802599612,1.2863401462348776,1.4745864999375404
2021-09-14,1.3149768508699435,1.4745716724420534,1.626653601184791,1.2811116680096823,1.470712964571213
2021-09-15,1.3172962277974203,1.4691651929173806,1.622887550377379,1.2790598760974878,1.4645705373600637
2021-09-16,1.328220318287041,1.477010137247198,1.6334683666064351,1.288255475058264,1.4701663246677357
2021-09-17,1.325071571451718,1.4677656580585452,1.6315913146111374,1.2660756492410186,1.4578245998721024
2021-09-20,1.2646728745972062,1.4182880607496278,1.5790750274141878,1.2369369303701476,1.4279914980359523
2021-09-21,1.2280126740466075,1.3698358922480465,1.5365969449449641,1.2091063489937786,1.3858399936720434
2021-09-22,1.240885332434438,1.3778217886611832,1.5458166816388734,1.2158194169304668,1.3942021360489327
2021-09-23,1.234987446824281,1.3957364725804489,1.5672786125704938,1.2443507539638472,1.4148497491400172
2021-09-24,1.2365882978503524,1.397646738578267,1.5687095096219652,1.246025207512331,1.4176197426555817
2021-09-27,1.2164386725879262,1.3922570694017018,1.5505583052704557,1.2558733276997682,1.411395025085682
2021-09-28,1.1775023922597794,1.3444119283292697,1.5026613841666665,1.2165020483208138,1.3807626117667529
2021-09-29,1.1643549955784984,1.3385245351082313,1.4912699537337741,1.212569979694099,1.3744307861744938
2021-09-30,1.174232510750394,1.3432630831338703,1.4966310285166078,1.221518999903625,1.3891776631610377
2021-10-01,1.1930863846649982,1.3692297931200759,1.5314239824209699,1.2449180811930225,1.4153599960540122
2021-10-04,1.2161077549171562,1.3821849784474658,1.5388685084472755,1.2422688992168665,1.4201472930337578
2021-10-05,1.2231845678794802,1.3875193225522193,1.5465637421487988,1.2565660497907984,1.4305114695742263
2021-10-06,1.1908373757797863,1.375614819601559,1.5310055183651294,1.2505005652553776,1.4112417642055364
2021-10-07,1.1593713523607119,1.3574298452001143,1.5049840080414343,1.2383700367247776,1.399924742083968
2021-10-08,1.1618670949771568,1.3562283539909303,1.5041289371796207,1.2387564542715928,1.3876582667842245
2021-10-11,1.160762569973105,1.3573420602624071,1.503476693699667,1.2504150907683755,1.3986347923495497
2021-10-12,1.1937815130745153,1.378261103748357,1.5385846285495144,1.2767269025216148,1.4240481517962145
2021-10-13,1.1679266269368027,1.3613922376639116,1.5234902288665866,1.276137535756648,1.4187570409017034
2021-10-14,1.158048365541048,1.3482301265496583,1.509190862334643,1.2661448911927133,1.4139465246120935
2021-10-15,1.1594037801437753,1.3411903860103918,1.5009889116570538,1.2532661349974006,1.4098765838986183
2021-10-18,1.1599250298119608,1.341309912558972,1.4985368698809505,1.2538960979753928,1.4120772462976816
2021-10-19,1.173163124788246,1.3523011191373353,1.543936085269464,1.269298729552102,1.4298026222018048
2021-10-20,1.1700907057783319,1.3493499296953697,1.540576149140135,1.2683813861679278,1.4292822665924634
2021-10-21,1.1708517623090704,1.3471882551202037,1.539679371545748,1.2659659892193849,1.4269401358018947
2021-10-22,1.1696035108597982,1.3336282513652808,1.5297849205438703,1.2572169267372195,1.4284606866954628
2021-10-25,1.1747379657632335,1.3301833393352696,1.5255764143272188,1.2529530145249776,1.4248511988598047
2021-10-26,1.1262319921817914,1.2896052200982262,1.478361871685152,1.2352984649423138,1.3732861452723797
2021-10-27,1.1187095666839189,1.2838447384532656,1.4754032738490348,1.2339257674162942,1.3741923746313705
2021-10-28,1.1435630322592671,1.3001600874185628,1.4807988255487616,1.2312781567515756,1.368998076687399
2021-10-29,1.139930351855489,1.2866351375881555,1.4726405001990996,1.2172845539557873,1.3600840890277264
2021-11-01,1.1564261374227742,1.2946442697391116,1.4914012013169926,1.2271828333897599,1.3937263510508373
2021-11-02,1.1695276219667976,1.3108273071349226,1.5017725313890156,1.2513988281537474,1.3953547569940172
2021-11-03,1.196289757497268,1.3151353010408982,1.525724762364735,1.2628485810244947,1.418566137223978
2021-11-04,1.2629699700926118,1.3736575237147468,1.599102404259108,1.2952959372115473,1.4872169443727399
2021-11-05,1.2368755561064855,1.3550443160903092,1.5733453103255683,1.267865696171796,1.486897384279339
2021-11-08,1.2351124380390568,1.3531648201288327,1.5713350090498255,1.2658759870120417,1.4848377416858751
2021-11-09,1.1304401171689091,1.2345697436775132,1.4393883326760735,1.204489613354905,1.3441681753653667
2021-11-10,1.133860426775081,1.2412415194043596,1.4392083372626447,1.2170643103916305,1.3497513503499188
2021-11-11,1.1503885977803834,1.2684475228640189,1.4604569127216276,1.236308167693614,1.3655785809325929
2021-11-12,1.1138076984739054,1.2480939541580678,1.4217896324587318,1.2139228116717131,1.3302909975729293
2021-11-15,1.0912727381512952,1.2098576137537724,1.38753969055349,1.1864242250056336,1.299892550277035
2021-11-16,1.0618500011764758,1.1810167013675907,1.3544216948789536,1.1601198784808164,1.2611009410581533
2021-11-17,1.0601639312392834,1.180564914010022,1.354883020841316,1.164247766698483,1.2679899563257147
2021-11-18,1.069555598535473,1.199328632657483,1.3758367603571067,1.1730595415741305,1.2843807873652782
2021-11-19,1.0708135589662184,1.2017803306462889,1.3826040934093817,1.1689103302766046,1.2804540307730594
2021-11-22,1.0573003493012099,1.193571778248563,1.3704804927410925,1.1608650518276966,1.2738723503393214
2021-11-23,1.031633908213634,1.1803792049380701,1.3643044913763867,1.15320053481391,1.261813566527522
2021-11-24,0.9499100717565879,1.1314675669750083,1.2811063203310695,1.1387112511897175,1.2254499012794389
2021-11-26,1.0594671442710049,1.2237411355850558,1.3906855691197695,1.1660588234793732,1.2858004718551133
2021-11-29,1.049084725379856,1.211326734155982,1.3849058586885121,1.1504667252742364,1.2770442071326713
2021-11-30,1.0062993140059728,1.1740060470273752,1.3560446060192122,1.1142907022249506,1.2641571628999746
2021-12-01,1.0621592927546981,1.2338110232635757,1.408507827865532,1.130829288989827,1.2982494521757237
2021-12-02,1.1097722699327455,1.3027108171729311,1.4495059557762642,1.1771708404242234,1.3459669525515616
2021-12-03,1.1390134120646682,1.3097166245788725,1.4616566019499855,1.1854540337112291,1.3526646557191466
2021-12-06,1.1805968757756429,1.3539929039542293,1.5215855433475667,1.2036931234873822,1.3779161314114767
2021-12-07,1.1580148117611477,1.318436089802813,1.468629989023002,1.166454614236475,1.3309915149616374
2021-12-08,1.1571148760541907,1.3206053408307443,1.4734480038524673,1.1681901928749794,1.3333673963796127
2021-12-09,1.1454402653883287,1.3242605824441833,1.4727658588027446,1.1688197535353197,1.3291575089741445
2021-12-10,1.1406407971916193,1.3153308586813441,1.4647690955465063,1.1460063175584227,1.327440344676804
2021-12-13,1.1576214373253078,1.326001613694486,1.485167369566414,1.1585248670615964,1.3324580250787583
2021-12-14,1.1543371184608084,1.3191638437058333,1.4746886464947349,1.1544078345412616,1.3247999052356416
2021-12-15,1.1400110309223528,1.2942736962386248,1.4597522394954388,1.1274229326890184,1.3001068771898585
