date,AAL,DAL,UAL,LUV,ALK,SPY
2015-11-05,43.57743453979492,44.335784912109375,60.29999923706055,41.0737190246582,71.9909439086914,176.12049865722656
2015-11-06,43.328975677490234,44.91476058959961,61.4900016784668,41.23211669921875,72.00940704345703,176.0282745361328
2015-11-09,42.66957473754883,44.41473388671875,60.150001525878906,40.80967712402344,71.29925537109375,174.38568115234375
2015-11-10,42.51667404174805,44.125240325927734,60.060001373291016,40.88887405395508,72.46131896972656,174.78797912597656
2015-11-11,42.421104431152344,43.84452438354492,59.63999938964844,41.11771011352539,71.53905487060547,174.1007843017578
2015-11-12,41.95284652709961,43.84452438354492,59.25,41.0912971496582,70.71824645996094,171.67034912109375
2015-11-13,41.522796630859375,42.9760627746582,58.79999923706055,40.387237548828125,70.23744201660156,169.7427978515625
2015-11-16,40.930301666259766,42.046180725097656,58.08000183105469,40.25523376464844,71.06038665771484,172.3240509033203
2015-11-17,40.42380905151367,41.90580749511719,57.380001068115234,40.42243576049805,71.69841003417969,172.1983184814453
2015-11-18,39.898189544677734,41.88827133178711,57.709999084472656,40.75688171386719,72.20695495605469,174.93048095703125
2015-11-19,40.42380905151367,42.55497360229492,58.5,41.24972915649414,73.26107025146484,174.77960205078125
2015-11-20,40.3282470703125,42.7742919921875,58.810001373291016,41.64575958251953,75.69293975830078,175.41653442382812
2015-11-23,40.42380905151367,42.756744384765625,58.560001373291016,41.77777862548828,74.35220336914062,175.21539306640625
2015-11-24,39.40127182006836,41.440879821777344,56.79999923706055,40.68647384643555,73.60317993164062,175.45004272460938
2015-11-25,39.47771453857422,41.116294860839844,56.220001220703125,40.37844467163086,73.61246490478516,175.42491149902344
2015-11-27,39.84086227416992,41.35316848754883,56.81999969482422,40.32563018798828,73.75115203857422,175.6260986328125
2015-11-30,39.42993927001953,40.75663375854492,55.72999954223633,40.37844467163086,73.72340393066406,174.89691162109375
2015-12-01,41.341224670410156,41.818084716796875,56.9900016784668,41.39933776855469,75.05492401123047,176.56468200683594
2015-12-02,41.876380920410156,42.39707565307617,57.90999984741211,41.81297302246094,75.54499816894531,174.76283264160156
2015-12-03,41.35078430175781,42.30057907104492,56.7400016784668,41.61935806274414,74.48164367675781,172.315673828125
2015-12-04,42.97538375854492,43.6690788269043,58.939998626708984,43.485145568847656,78.51316833496094,175.67630004882812
2015-12-07,43.74945831298828,45.423553466796875,60.52000045776367,43.634769439697266,79.8261947631836,174.61196899414062
2015-12-08,42.57400894165039,44.09892272949219,58.650001525878906,39.69921875,79.169677734375,173.43865966796875
2015-12-09,41.713932037353516,43.432212829589844,57.86000061035156,39.22324752807617,77.21865844726562,172.08935546875
2015-12-10,42.1344108581543,44.98493957519531,59.529998779296875,39.884307861328125,78.00459289550781,172.53355407714844
2015-12-11,40.22311782836914,43.2304573059082,57.029998779296875,38.27131652832031,76.53439331054688,169.18966674804688
